County	North Carolina	Guilford County		Guilford Cares Rental/Utility Assistance Program	Guilford County launched its new emergency rent and utility assistance program on Monday to help people who are facing financial hardships during the pandemic. The new grant program is designed to help people who are unable to make rent or utility payments as a result of COVID-19. The new Guilford Cares initiative kicked off by accepting applications beginning at 9 a.m. Eligible applicants can apply online on the county's website at www.guilfordcountync.gov.	https://www.guilfordcountync.gov/services/grants/emergency-rental-and-utilities-assistance-grant-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified, Timely Rent Payment Pre-COVID		Yes	W-9/Payee Information	No		Guilford County	City/County Department - Unspecified	$8,000,000.00	ERA Program - Treasury, OTHER	Both	Both					Self-Attestation NOT Permitted		Unknown		First-come first-served	Yes	12 months	gas, electricity, water and sewer, trash removal, and energy costs such as for fuel oil. Internet only for telecommuting or telemedicine	Yes	Internet	https://www.wfmynews2.com/article/news/community/guilford-county-launches-guilford-cares-emergency-rent-and-utility-assistance-program/83-9921b3bd-158c-4806-b154-c1b38925c2ab	https://www.guilfordcountync.gov/services/grants/emergency-rental-and-utilities-assistance-grant-program	https://guilfordcountync.seamlessdocs.com/f/ERAApplication	2/11/2021	Guilford County, North Carolina	36.0899873, -79.8296743
County	North Carolina	Mecklenburg County		City of Charlotte and Mecklenburg County RAMP	The City of Charlotte and Mecklenburg County is proud to partner with The Housing Partnership to provide rent relief to those who have been impacted by COVID-19.	http://rampclt.com/	Charlotte, Mecklenburg County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified		Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period	Unknown		DreamKey Partners	Non-governmental	$33,489,849.80	ERA Program - Treasury	Both	Both	12 months	12 months			Self-Attestation Permitted	Income	Yes		First-come first-served	Yes		Electric, water, natural gas	Yes	Relocation Expenses, Hotel/Motel Stays	https://rampclt.com/faqs	http://rampclt.com/		2/11/2021	Mecklenburg County, North Carolina	35.2270869, -80.8431267
County	North Carolina	New Hanover County		New Hanover Emergency Rental Assistance Program	New Hanover County Health and Human Services’ Department of Social Services began administering the Emergency Rental Assistance Program today, March 29, 2021. The program is designed to aid households impacted financially by the COVID-19 pandemic with rent, utilities and other household costs. An outline of how to apply is included below.	https://nhcgov.seamlessdocs.com/f/rental_utilities_assistance		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified		Unknown	Rental Ledger	Unknown		New Hanover County Health and Human Services’ Department of Social Services	Department of Social Services/Human Services	$7,072,025.10	ERA Program - Treasury	Both	Arrears only	12 months	12 months			Unknown		Yes		First-come first-served	Yes	12 months		No		https://www.wect.com/2021/03/29/new-hanover-co-begins-its-emergency-rental-assistance-program/	https://news.nhcgov.com/news-releases/2021/03/emergency-rental-assistance-program-helps-with-housing-costs-for-eligible-new-hanover-county-residents/		4/16/2021	New Hanover County, North Carolina	34.2154913, -77.88245959999999
County	North Carolina	Union County		Union County Emergency Rental Assistance Program	Union County is providing assistance with rent and utility payments to eligible residents who have been impacted by COVID-19 through our Emergency Rental Assistance Program.	https://www.unioncountync.gov/departments/community-support-outreach/emergency-assistance/emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Past Due Rent	Unknown	W-9/Payee Information	Yes		Community Support & Outreach	Department of Social Services/Human Services	$7,234,474.20	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Yes		First-come first-served	Yes		Electricity, water, sewer, trash removal, natural gas, propane, fuel oil, internet	Yes	Hotel/Motel Stays, Internet				6/23/2021	Union County, North Carolina	34.9338651, -80.54384499999999
County	North Carolina	Wake County		House Wake! COVID-19 Financial Assistance Program	The House Wake! COVID-19 Financial Assistance Program focuses specifically on eviction prevention and utility assistance. This program provides financial assistance to tenants, landlords and utility companies to cover rent and utility shortfalls resulting from a financial hardship directly or indirectly due to COVID-19.	https://housewake.org/	Raleigh, Wake County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified		Unknown	Rental Ledger	No		Wake County, Raleigh, Telemon Corporation	Collaboration	$33,570,139.00	ERA Program - Treasury	Both	Both	12 months				Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes		Electric, Water, Sewer, Gas / Oil, Trash/Recycling, Internet	Yes	Relocation Expenses, Internet, Uncategorized Housing Expenses	https://housewake.org/applicant-faqs/	https://www.newsobserver.com/news/local/article249892373.html	https://housewake.org/	3/15/2021	Wake County, North Carolina	35.8031909, -78.5660852
Tribal Government	North Carolina		Coharie Intra Tribal Council Inc	Coharie Emergency Rental Assistance Program	CITC is now accepting Emergency Rental Assistance applications from Coharie Tribal member renters who qualify.   Applications are available below and onsite on the breezeway in the big black mailbox.  Information can be dropped off at the Coharie Tribal Center in the big black mailbox or emailed back to Katherine Simmons Alonso at the following email address: cohariendn@yahoo.com	https://coharietribe.org/coharie-emergency-rental-assistance-application/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, SSN, Tribal Membership, Must reside in Sampson or Harnett County		No	Tribal ID, SSN	No		Coharie Intra Tribal Council Inc	Tribal Government - Unspecified	$689,217.13	ERA Program - Treasury	Tenant	Both					Self-Attestation Permitted	COVID Hardship	Unknown		First-come first-served	Yes			No		https://coharietribe.org/coharie-emergency-rental-assistance-application/	http://coharietribe.org/wp-content/uploads/2021/02/Rental-Assistance-Application-2021.pdf		4/30/2021	Coharie Intra Tribal Council Inc	35.0916376, -78.3918776
Tribal Government	North Carolina		Eastern Band of Cherokee Indians	Eastern Band of Cherokee Indians Emergency Rental Assistance Program	Members of the Eastern Band of Cherokee Indians (EBCI) who meet the income guidelines will be eligible for rental assistance thanks to a grant the Tribe recently recently from the U.S. Department of the Treasury Emergency Rental Assistance Program (ERAP).  The program is intended to serve low-income families that are 80 percent of the median income in whichever county they live in	https://ebci.com/government/covid-19/covid-19-assistance/		80% AMI or less, COVID Hardship, Unspecified		Unknown		Unknown		Eastern Band of Cherokee Indians Division of Housing	Tribal Government - Unspecified	$4,450,158.50	ERA Program - Treasury	Tenant	Both	12 months				Unknown		Unknown		Unknown	Yes			Yes	Uncategorized Housing Expenses	https://ebci.com/government/covid-19/covid-19-assistance/	https://www.theonefeather.com/2021/03/rental-assistance-available-to-qualifying-ebci-tribal-members/		4/5/2021	Eastern Band of Cherokee Indians	35.4830202, -83.3181022
Tribal Government	North Carolina		Haliwa-Siponi Indian Tribe	Haliwa-Siponi Emergency Rental Asssitance Program	The ERA is providing assistance to eligible renting households experiencing an emergency rental and emergency rental energy need. Priority will be given on income and needs basis. Assistance will be provided until funds are exhausted. The Haliwa-Saponi Indian Tribe will co-ordinate payments directly to the Landlord and Utility Companies.	https://www.haliwa-saponi.org/department-of-the-treasury-emergency-rental-assistance		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, SSN		Unknown	W-9/Payee Information	No		Haliwa-Siponi Indian Tribe	Tribal Government - Unspecified	$1,293,892.95	ERA Program - Treasury	Tenant	Both					Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes		Electric, gas, water/sewer, internet	Yes	Internet	https://www.haliwa-saponi.org/department-of-the-treasury-emergency-rental-assistance	https://inter-cdn.com/images/document/5338767/ERA1.pdf		5/26/2021	Haliwa-Siponi Indian Tribe	36.239315, -77.9619293
Tribal Government	North Carolina		Lumbee Tribe of North Carolina	Lumbee Tribe Rental Pandemic Relief Program (RPRP)	The Rental Pandemic Relief Program (RPRP) is available to all tribal member who reside within the Lumbee tribal territory, throughout the United States, territories, and District of Columbia.	https://www.lumbeetribe.com/rental-pandemic-relief-program-rprp		80% AMI or less, COVID Hardship, Housing Instability, Unspecified, SSN		Yes		Unknown		Lumbee Tribe Of North Carolina	Tribal Government - Unspecified	$18,956,903.46	ERA Program - Treasury	Tenant	Both					Unknown		Unknown		First-come first-served	Yes		electricity, propane, natural gas, water, sewer, trash removal, and internet	Yes	Internet	https://www.lumbeetribe.com/rental-pandemic-relief-program-rprp	https://3aa0349e-a4c3-4857-8f0a-2e7e416fac87.filesusr.com/ugd/6ca8af_e7590f644cac46cfb278970d73b57727.pdf		4/30/2021	Lumbee Tribe of North Carolina	34.6626883, -79.16662889999999
Tribal Government	North Carolina		Waccamaw Siouan Tribe	Waccamaw Siouan Tribe Emergency Rental Assistance Program	The Waccamaw Siouan Tribal Housing Program is accepting applications for the 2021 Emergency Rental Assistance programs for renter households that have experienced financial hardship due to COVID-19.	https://waccamaw-siouan.org/tribal-housing		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, Tribal ID, SSN, Birth Certificate	Past Due Rent	Yes		Unknown		Waccamaw Siouan Tribe	Tribal Government - Unspecified	$316,517.97	ERA Program - Treasury	Tenant	Unknown					Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes		electricity, propane, natural gas, home energy	Unknown					5/7/2021	Waccamaw Siouan Tribe	34.3725448, -78.4037393
State	North Dakota			ND Rent Help	Phase one of ND Rent Help was implemented June 1, 2021, and replaces the state’s Emergency Rent Bridge. The program’s income eligibility was increased from 60% of area median income (AMI) to 80% of AMI, which equals an annual income of up to $80,000 for a family of four depending on the county in which they are located. The assistance terms were also extended from six months to up to 12 months.	http://www.nd.gov/dhs/info/covid-19/rent-help.html		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Unspecified	Past Due Rent	Unknown		No		North Dakota Department of Human Services (DHS)	Department of Social Services/Human Services	$200,000,000.00	ERA Program - Treasury	Tenant	Unknown	12 months				Unknown		Yes		First-come first-served	Unknown			No		https://www.willistonherald.com/news/coronavirus/funding-allows-north-dakota-to-enhance-its-rent-relief-program-to-help-more-households/article_fa8a5e0e-c498-11eb-876f-a3b3dd735062.html	http://www.nd.gov/dhs/info/covid-19/docs/nd-rent-help--renter-flyer.pdf		6/7/2021	North Dakota	47.5514926, -101.0020119
